,timestamp_compound_2H,block_number_compound_2H,exchange_rates_compound_2H,borrow_rates_compound_2H,supply_rates_compound_2H,total_borrows_history_compound_2H,total_supply_history_compound_2H,prices_usd_compound_2H
7606,2021-10-09 01:00:03,13334478,0.022214165429197227,0.0726142401436254,0.054589147875213906,2371816493.92581506,130257089322.43437658,1.000000
7607,2021-10-09 02:00:00,13334752,0.02221425113939952,0.07246679321208362,0.05447158285963476,2372616684.81919000,130318088021.69928441,0.000000
7608,2021-10-09 02:59:56,13335025,0.022214405084898886,0.07370559686734256,0.05545972074749313,2375066484.45716000,130304156922.45169864,1.000000
7609,2021-10-09 04:00:00,13335299,0.022214548201490134,0.07543618247853369,0.056842538282976106,2375494303.53176271,130121284458.33206693,0.000000
7610,2021-10-09 05:00:03,13335573,0.022214674540550386,0.07309574554480278,0.0549739142698796,2368543093.17879983,130017136588.80003983,1.000000
7611,2021-10-09 06:00:00,13335847,0.022214809331340176,0.07231481639723081,0.05435054734632259,2367000976.63879778,130024460621.74278215,0.000000
7612,2021-10-09 06:59:56,13336120,0.022214950602288584,0.07259665175237111,0.05457503074377681,2367667952.98160890,130026724895.79210592,1.000000
7613,2021-10-09 08:00:00,13336394,0.02221508814970564,0.07267696426271912,0.054639023172744446,2367762426.39396015,130021553187.44669559,0.000000
7614,2021-10-09 09:00:03,13336668,0.022215270934002627,0.07268756144520638,0.05464746789745065,2367783610.72364829,130020386131.08193203,1.000000
7615,2021-10-09 10:00:00,13336942,0.02221535637559125,0.0736119131216983,0.05538769630587487,2367789611.49237513,129911227051.13448621,0.000000
7616,2021-10-09 10:59:56,13337215,0.0222155209776623,0.07959710973904466,0.06018277356323548,2365826379.72631348,129097991271.86524020,1.000000
7617,2021-10-09 12:00:00,13337489,0.022215617912779602,0.07970963770806722,0.06027338562701729,2363450366.43382558,128954662373.42490793,0.000000
7618,2021-10-09 13:00:03,13337763,0.022215819017506754,0.07944114722765966,0.06005715029753317,2363473966.23334550,128986058827.72793591,1.000000
7619,2021-10-09 14:00:00,13338037,0.022215961236599347,0.07931424310824213,0.05995500400835918,2362382810.50506325,128940474977.75143481,0.000000
7620,2021-10-09 14:59:56,13338310,0.022216116028234797,0.07945296424692004,0.06006833057122554,2363524361.91084977,128986030526.06851090,1.000000
